address_id,user_id,street_address,city,state,postal_code,country_iso_code,valid_from,valid_to
88bf3718-5592-4dd7-ab91-2a03407ddc43,485f7e44-ff90-4190-b4b8-8e1317d29748,324 Park Avenue,San Antonio,TX,63375,USA,2024-01-05 00:00:00,
fe9b23f1-78e0-48d6-bfa7-74a4e6839540,f475c085-043c-46b7-b647-d74101760ab2,3522 Broadway,Indianapolis,IN,81279,USA,2023-10-25 00:00:00,
1bb42c2c-73dc-47e8-84d6-b11406f08f79,956f7633-bdc0-4efc-88c3-c6c2f60405bf,17 Main Street,London,England,SW11 4GF,GBR,2024-02-12 00:00:00,
7440854d-bf5d-420d-a67e-ec99645f4919,33427de6-2ba1-4e57-a453-59cc00fc3ff5,5291 Van Buren Road,Los Angeles,CA,71713,USA,2024-01-15 00:00:00,
63c4654e-7178-4f43-9c93-585c211be0e6,63cb7487-37e6-464e-aa7d-3d8188f987dc,2504 Jackson Avenue,Berlin,Berlin,48745,DEU,2024-05-07 00:00:00,
a317a683-3c60-42fb-92c0-8c0a9990ce11,5ee700c5-7352-4d10-be1e-c53e14688f0c,1964 Adams Street,San Francisco,CA,21775,USA,2023-06-17 00:00:00,
8594813f-cf77-4a6e-9e70-0bef5c731d67,b23135a0-7d46-4b19-b47c-07825b4a886f,7371 Monroe Lane,Amsterdam,Noord-Holland,3267 CJ,NLD,2023-05-21 00:00:00,
f2c1446f-0644-41e7-bc81-ea9b9d4687fc,cb54a47d-48c0-458d-809b-49d852a24406,2689 Elm Street,Philadelphia,PA,64303,USA,2024-02-25 00:00:00,
89f8a954-94e5-41c4-bb12-c29f9d189c83,05a5240e-d72b-4bbd-892f-30295d1960a2,5438 Park Avenue,Toronto,ON,C4D 4F4,CAN,2023-06-12 00:00:00,
cea5687a-528b-4e05-a645-7d65d8319161,e42fbc40-b07c-4e99-a059-d61f428cce12,7418 First Street,Phoenix,AZ,95894,USA,2023-11-15 00:00:00,
a6079251-25d2-401f-98de-15e0a581769c,91724451-662f-42b2-a5b3-5c72b6294106,365 First Street,San Diego,CA,33989,USA,2023-07-09 00:00:00,
38c24b39-e8b1-47da-ac67-47be8c35a3a6,a5631a02-71f6-4ab6-92a3-5ee67351467d,1018 Jackson Avenue,Paris,Île-de-FRA,57698,FRA,2024-04-10 00:00:00,
c513f2ce-cab8-48da-9264-4fb76242c93f,5f60d54e-10d4-4d23-9e8e-80431b4ca6a0,2764 Second Avenue,Sydney,NSW,8824,AUS,2023-09-19 00:00:00,
f9733e12-aac5-4ce1-b0b3-44f6141d275d,1408a349-107a-451b-b6ac-f3352c5ab0b7,4031 Oak Avenue,Paris,Île-de-FRA,22371,FRA,2023-08-11 00:00:00,
495e3819-4db9-4a2c-baed-2ed239d75887,2d8918c9-fb46-4cec-83a6-3b551bc92eb6,5529 Second Avenue,Melbourne,VIC,6520,AUS,2024-03-07 00:00:00,
759ea741-9436-47e0-b643-9bc74dc8e165,bd7e5ab3-5418-42d5-a315-88a7e95f5d48,3999 Jefferson Road,Los Angeles,CA,53315,USA,2024-04-29 00:00:00,
05218bef-e6b8-4e82-8756-3e7f7696bc49,902f4d68-30ae-436c-95a1-cf1389ee11b1,7016 Van Buren Road,Tokyo,Tokyo,143-4183,JPN,2023-10-13 00:00:00,
9c8e0dae-5102-4cc1-bb11-1488d55abec7,1a123e3c-b5cd-4f5f-ad86-01bd538590e7,3048 Madison Drive,Sydney,NSW,3860,AUS,2024-02-23 00:00:00,
1770c8a0-2cb5-4e70-a91f-95924d592695,529a41ab-c214-4d94-abc7-bd1974036556,1973 Broadway,Toronto,ON,J3A 4I5,CAN,2023-04-02 00:00:00,
050aea18-d12d-4c38-9f43-f8acc3cf174e,b946857c-6589-4145-a953-d0d19fcf8a9e,9027 Lincoln Avenue,Dallas,TX,37215,USA,2023-03-20 00:00:00,
01ad34e8-e9e4-4345-8f09-0ad7cf5cb27b,7fe57f7d-44c2-481e-a474-9dfa18e52592,1176 Main Street,Chicago,IL,52804,USA,2023-03-16 00:00:00,
96e27fbf-573f-4ccf-86be-cf4652df124c,a3d980ff-9a28-4be3-90ac-03a05f6f0b09,4804 Lincoln Avenue,Chicago,IL,31932,USA,2023-10-21 00:00:00,
b98d4b3c-44f5-4b2c-b11f-3561cad979f0,b9f64c07-731a-48e7-98b9-df08596711b0,602 Monroe Lane,Jacksonville,FL,48883,USA,2023-02-28 00:00:00,
ee0863f2-804e-421c-96b1-3df2b815ec8f,dd53d83a-b13b-4ff4-9b7f-d71d11914b65,2211 Broadway,Boston,MA,11790,USA,2023-09-04 00:00:00,
541dd4d8-b30d-463e-b184-396eedc584cb,ba2c193b-c037-4fc5-9211-826261cc291e,6731 Adams Street,Sydney,NSW,7182,AUS,2023-03-09 00:00:00,
c6a99854-99c6-4bcb-af06-d0e1be13dc5a,6c31eb59-3933-45f2-ba88-9e57a06056c2,7234 Van Buren Road,Berlin,Berlin,11338,DEU,2023-11-07 00:00:00,
139a69b4-a122-4b30-83c5-c3e848afb70f,8a268fad-9739-4288-bfe7-d9c2060d86ca,3692 Second Avenue,Dallas,TX,26750,USA,2023-09-02 00:00:00,
b9770b19-4b89-41b7-b4b0-2216b91b8a5f,1ee91953-1aaa-4ec9-bc00-1aeb409a71c3,534 Van Buren Road,Indianapolis,IN,72515,USA,2023-09-25 00:00:00,
d71b2aa4-ce07-4e20-9f5b-5c50a1a6f4ad,95776efe-8488-403c-9166-abcda96c9bee,3360 Oak Avenue,Denver,CO,38224,USA,2023-09-04 00:00:00,
ab33234a-f2c7-4aaf-9e94-2b332478d4b0,569ba2a5-b62e-49aa-9aa1-87c560878582,6553 Main Street,Los Angeles,CA,84055,USA,2023-12-22 00:00:00,
bb089880-6d42-4cf9-b5e9-74f8325654f7,7abcbd2e-3353-438d-a2fd-452ef7ee2abb,8303 Second Avenue,Indianapolis,IN,46044,USA,2023-10-27 00:00:00,
ca5ed76f-5c80-441d-b3c1-50120185fb37,12a72c16-38fd-4204-bcaf-25569ab62e16,2922 First Street,Paris,Île-de-FRA,43652,FRA,2023-09-12 00:00:00,
65d1883b-a665-41a6-9073-0f612c0fafa4,4331dd31-2cd4-4066-80b9-05e20c3fd043,7421 Jackson Avenue,Amsterdam,Noord-Holland,5369 EG,NLD,2023-08-17 00:00:00,
e55ccae8-d1f9-4557-9308-f73c4562efb4,e620ccc2-cb2c-4df4-a9cc-103722c96293,8323 Oak Avenue,Philadelphia,PA,19824,USA,2023-04-25 00:00:00,
31944e24-057b-4505-a655-6cc64fa20c06,c822ac26-3c7a-4a73-a29b-c4a412e0baa6,1458 Adams Street,Houston,TX,94781,USA,2023-03-20 00:00:00,
5f333fe2-92aa-438b-8afd-96b200c4e363,83484631-dea4-4cc2-a843-825a98c145f5,8672 Monroe Lane,Boston,MA,11473,USA,2024-01-17 00:00:00,
d4d319ad-1c43-494a-a3c0-507b200fda93,94196eff-a6f3-4b65-ba4b-fc258ca9187a,1517 Adams Street,Columbus,OH,50944,USA,2024-01-09 00:00:00,
ddb3a884-3115-4cdf-80d5-2055cac34c48,49633011-93c1-4226-8354-e79e27c5912c,4658 Adams Street,Portland,OR,96161,USA,2024-04-04 00:00:00,
8336f57f-7834-48d0-83f6-eb28af90d9e3,53a3b915-a9d8-4079-86fc-98a6b9b22833,7898 Park Avenue,Los Angeles,CA,93976,USA,2023-03-12 00:00:00,
5551a686-05a8-4ac2-bca5-bf0fad7819a3,4ddf06b4-62aa-4a2e-8c8d-7f364cbdb9e9,3023 Main Street,San Jose,CA,98174,USA,2023-10-24 00:00:00,
a537064e-b972-4cf8-a979-25d15e3efc0d,dde4c707-4934-4130-a3f0-8a0cf857afaf,8242 Maple Drive,Charlotte,NC,82035,USA,2023-05-05 00:00:00,
bb6130a9-5ee0-4e9e-b1a2-7c62bfce4a7d,39ca80d3-e4fb-4a6e-a8c3-e694ccb05af9,3618 Second Avenue,Denver,CO,39889,USA,2023-12-02 00:00:00,
9a51adf1-4e14-4c49-9c1f-3494bb926ade,c7e03af2-3a45-4976-b568-6ee942912f82,9913 Maple Drive,Los Angeles,CA,36729,USA,2023-01-01 00:00:00,
2be9796c-abcd-4604-a0aa-0117031fd2ed,3e654677-44a2-4ff8-bff3-452caec55d07,1819 Maple Drive,Portland,OR,95728,USA,2023-03-01 00:00:00,
b3cc03ce-4739-431c-af82-dfaea1172393,c1b98d41-3eca-41bf-8eee-232750a2f86f,894 Jefferson Road,Seattle,WA,74929,USA,2024-05-15 00:00:00,
02e0a9c9-6ce4-4b8b-807a-a722412c4cad,3ecac27f-ef72-4ea3-ab57-71e81dbf6f4a,989 Madison Drive,Phoenix,AZ,51214,USA,2023-10-10 00:00:00,
1eaaa185-55fd-491e-8f19-ec892e0b618a,83b57ddd-f121-49a7-99a7-a3bf584bdb76,1862 Maple Drive,San Diego,CA,62853,USA,2024-02-13 00:00:00,
b602e405-2d2f-445b-a109-b121a5ca67fb,c037e513-bce0-4d3e-9377-da5be74cf0c0,8793 Park Avenue,Seattle,WA,79744,USA,2023-12-31 00:00:00,
92b399fd-0e5d-411f-b8ea-c19c4b1cb7d3,335df74e-d5f3-4a49-83e3-c00382efa4a0,6756 Broadway,Philadelphia,PA,91863,USA,2023-03-10 00:00:00,
f47d40f2-eb9c-4f07-8929-f42ed7ed68b2,0a406c37-2c68-40a2-9e9b-b32cd9c3cf95,30 Washington Street,Chicago,IL,34429,USA,2024-04-15 00:00:00,
af42a657-ccdf-4da9-b4ff-1533fb4a7614,238e2c24-6436-4de8-97ea-168989cd960b,7286 Oak Avenue,Melbourne,VIC,1871,AUS,2024-05-02 00:00:00,
a5263439-4348-401c-ab2c-66fe733e3127,92c90f2d-3bd7-45c6-a7f6-46f39697727b,2686 Broadway,Portland,OR,61554,USA,2023-08-07 00:00:00,
4bdc41d3-882e-4ec4-8c78-7daec2b7dc87,64918b8d-1d9a-4973-9d41-1978e237eb1c,2486 Lincoln Avenue,New York,NY,62968,USA,2023-08-18 00:00:00,
401bc3a6-a71b-4a95-8c09-977bfa454484,0cc77e86-578a-4c4f-9352-53adce4bb669,5844 Adams Street,Charlotte,NC,93358,USA,2023-11-05 00:00:00,
e3c610d1-717c-4822-96f0-c2126146020c,bb33c304-1c8f-4f37-82c0-f830015301c9,1325 Jackson Avenue,San Antonio,TX,24733,USA,2024-01-10 00:00:00,
8e39c68a-28ab-4c71-b278-7cabdcd9f837,27e1d4d2-645c-4cec-910a-27b4aa1406fa,639 Maple Drive,Paris,Île-de-FRA,37941,FRA,2023-10-19 00:00:00,
5dbd9f36-9f87-4306-bd05-fc55d69f09e2,ed22bfc5-3284-45d1-b5ca-6dcba15cfd74,5637 Van Buren Road,San Jose,CA,89578,USA,2023-05-22 00:00:00,
ef409782-74d5-45c7-8336-36f49ee909aa,25913c12-4070-45f9-be25-0d3530c24ce4,1654 Washington Street,Melbourne,VIC,7897,AUS,2023-10-07 00:00:00,
11b03b63-2874-4f6e-898a-dc12bebb9211,93e4ef16-4170-4668-a0a0-c0ff3004d7d7,2930 Van Buren Road,San Diego,CA,14567,USA,2024-01-23 00:00:00,
156b15f1-8dcd-4dba-9f24-7fdddc4ebcbd,fd207461-5383-4403-9c8a-41e1a7c29d4f,2234 Lincoln Avenue,San Diego,CA,70569,USA,2024-02-23 00:00:00,
73961b52-d936-4f45-aa00-49a9174b6292,d55204e7-752c-43a1-b21d-500e411c0fdf,2864 Pine Road,Toronto,ON,A8F 1H9,CAN,2023-08-25 00:00:00,
786cc51d-8fe6-423c-b5c5-a219ad634e3c,d9ff418a-ba13-4f02-b45f-c4b1ec9da145,5038 Elm Street,San Diego,CA,64939,USA,2024-03-28 00:00:00,
bab89728-c717-41d3-afc8-1094103071f1,55268bd0-ef84-4ad2-a6f3-630c2b70bc6d,7923 Adams Street,Houston,TX,56521,USA,2023-08-18 00:00:00,
b8ac9f67-a5f3-4798-98e8-e7e7533041f9,5344cc9b-05da-4c1b-b658-9fccac2dcfa1,2873 Adams Street,Jacksonville,FL,13781,USA,2023-06-13 00:00:00,
5eb2cfa0-404b-46b0-a3f9-56d6024d3df4,c8cd0a6b-15e2-4ad4-9fb8-39fe59f04b25,5772 Park Avenue,Jacksonville,FL,29398,USA,2023-06-02 00:00:00,
1270e05f-63cc-4d59-8332-34f4d4161260,4529f499-ea17-4d98-8886-9b005ec638df,1913 Washington Street,Seattle,WA,46434,USA,2024-04-25 00:00:00,
e6ea00ee-7b50-409b-a294-ea4281211351,ca01994c-a4c7-497a-8e19-ec596eb3e7ba,5460 Jefferson Road,Tokyo,Tokyo,227-5468,JPN,2024-03-27 00:00:00,
6424366a-d8ad-4a7f-9e53-71bfc5c7a021,7a73c98a-e7dc-434b-9c98-e80ebaa5471e,6503 Second Avenue,London,England,SW14 9FD,GBR,2023-05-29 00:00:00,
4ef6e814-573b-4b79-883a-287c83fc3921,ed741cf4-68cb-4581-8a4d-6689e6cc3fa5,6825 Van Buren Road,Seattle,WA,48263,USA,2023-06-26 00:00:00,
b0ba87d5-991e-418e-a6b8-1af1836b6c09,fb664130-30db-4fff-a0ce-2f335df20b66,3821 Lincoln Avenue,Philadelphia,PA,62180,USA,2023-12-24 00:00:00,
17169118-8d71-406b-83c0-3615bf382d2b,f6216bd7-172b-45ef-b3db-80792f0912fc,520 Second Avenue,Vancouver,BC,B2G 6A5,CAN,2024-03-17 00:00:00,
4b82b316-87d8-4680-9358-fb62f84abe47,1ff495d1-399a-41c2-8b31-12d2d2aa22a5,6405 Monroe Lane,Austin,TX,77150,USA,2023-11-19 00:00:00,
1981f70a-cafa-47d5-b6ac-c1f5cb83ebde,e0b7ef55-f1c3-4895-afda-f06ef5c57f68,149 Maple Drive,Charlotte,NC,60821,USA,2023-07-26 00:00:00,
d398e268-c2a9-4219-9345-3adfbb119056,e0c086a9-88ff-4263-9e70-1d790c6e1d64,1687 Pine Road,Los Angeles,CA,27640,USA,2023-12-13 00:00:00,
70f5d7f3-844b-482b-9659-f9bb58c3d721,b323e0c7-7b99-4ebe-972a-c26bb21b874d,4716 Second Avenue,Melbourne,VIC,2791,AUS,2024-01-31 00:00:00,
f1fdda4f-ac3a-4db4-9389-a25c433fbbc7,360aa8c8-2abc-478a-932e-29496b23dd64,3608 Cedar Lane,Boston,MA,56569,USA,2024-04-06 00:00:00,
8542bf55-556c-49a6-a197-8f8f07624638,06f49d54-ebd9-4401-b170-482b5e7d758b,9379 Madison Drive,Chicago,IL,65721,USA,2023-10-24 00:00:00,
47061348-007a-49e5-996e-b4865643053d,94a6b03a-ef86-4650-a41d-434a3bc3546b,6619 Van Buren Road,San Francisco,CA,18131,USA,2023-01-26 00:00:00,
0478eb45-16b4-4bea-bea8-8e7898ab318d,4cb38648-57b2-421f-96f7-3fbe768e50df,9767 Oak Avenue,Sydney,NSW,4308,AUS,2023-08-08 00:00:00,
58ea46a1-a14a-4a72-970d-04678cb3ad90,6a701e88-34b3-43ef-a216-470c7123f904,9727 Lincoln Avenue,San Jose,CA,77106,USA,2024-01-07 00:00:00,
42eb4118-9655-48e0-a0d7-45ec0c1c9ab6,ea77fa02-2d37-4e08-8939-4ade69563af4,757 Cedar Lane,Seattle,WA,42350,USA,2023-10-08 00:00:00,
8be991ed-d21d-44b3-a684-6ce6be49ad2b,8b5742b5-569a-4e3c-a15b-343be5148eec,1119 Jackson Avenue,Houston,TX,24682,USA,2024-01-21 00:00:00,
411164a5-7687-4295-9147-cba27a0c2ac2,16e83151-2d3e-421f-a17e-52b9b2be8928,7926 Monroe Lane,Houston,TX,80126,USA,2023-08-16 00:00:00,
1740ac1a-bdc0-4a0e-b6e6-f387ae3aecb6,c38baa31-46a6-4ecb-aab3-39971391e2a5,8221 Jackson Avenue,Jacksonville,FL,44599,USA,2024-03-13 00:00:00,
418ca361-130e-4704-b2cd-871449f10f7b,78142cc6-b815-453a-8dab-c65039d942a7,6146 Lincoln Avenue,Indianapolis,IN,39100,USA,2023-01-03 00:00:00,
5b39cefa-eb37-4f82-833b-20f6d0924ab2,14553cd8-1613-462f-8f5d-c76d4cebe4cb,6492 Monroe Lane,San Jose,CA,32739,USA,2023-06-08 00:00:00,
9e3700b2-44b0-4f7d-9268-cb5383c85559,8f0d9ebf-327a-4f03-abca-b08aa6f6bcb9,7143 Cedar Lane,Austin,TX,41047,USA,2023-01-22 00:00:00,
d7ae5c0f-2000-4e0d-9daa-cd58078267a9,3e3e9d65-7662-4cdb-92bc-b7cd648d8e67,3491 Jefferson Road,San Diego,CA,81420,USA,2023-03-23 00:00:00,
493d2483-f928-4262-93f9-785b291df39a,a516c0ed-8094-4193-a823-0df7dc1becac,6051 Madison Drive,Houston,TX,80073,USA,2023-02-18 00:00:00,
cc0a77f3-2f6c-4123-ac7a-6fa096bc535a,a04a5eb5-afa7-4d60-b57a-c2ed862f0aa7,4474 Lincoln Avenue,San Jose,CA,17369,USA,2023-10-01 00:00:00,
04949745-77a9-4534-b91c-1780f5530460,2c1c8276-68ab-4986-a393-974cb5b385c3,6209 Adams Street,San Diego,CA,20117,USA,2023-01-19 00:00:00,
e23e35b5-69ec-41f8-8c4c-bfa85c1c83e1,e6eca812-a75e-4036-aaf9-1e69d910899f,3422 Washington Street,Indianapolis,IN,43827,USA,2023-06-24 00:00:00,
1e33737e-1ce4-4671-8585-790ffe147ff6,87a6b473-a53a-45f3-b93c-4e2f8e13ed96,7323 Main Street,New York,NY,98909,USA,2024-03-06 00:00:00,
020df1a7-fc99-4f75-a320-c57a6ae1d373,eb1e73ba-d6d8-4de6-8b4b-967ed4b0a383,2983 First Street,Berlin,Berlin,89568,DEU,2024-02-09 00:00:00,
8baa4df4-e30e-4fe8-9a32-1cc689b8d5a1,2c8691b4-cf4f-4975-95c3-fbe58b0ce3b8,6546 Van Buren Road,Melbourne,VIC,3368,AUS,2023-04-03 00:00:00,
99bd6fd1-2628-4b62-80a5-ac05ccccef4b,59d43876-473e-436b-a1a2-1d931563d464,8988 Lincoln Avenue,Denver,CO,37250,USA,2023-09-08 00:00:00,
4b70cbb4-772a-41e1-aa14-fbb8cd502bd5,39386e0a-5457-453c-b63a-55d35b3bce92,6697 Cedar Lane,Columbus,OH,46265,USA,2024-04-20 00:00:00,
cee0c070-9d06-4be9-b245-88f801cb3b38,76510437-c1e6-4eec-9957-d194dbc5a644,7144 Monroe Lane,Tokyo,Tokyo,768-1858,JPN,2024-04-09 00:00:00,
76a1ad22-02e9-426b-9a3e-04f221892a97,cdc2bfc8-8645-4b72-9bb2-613a9b338672,2667 Maple Drive,Toronto,ON,I6H 9F5,CAN,2023-07-18 00:00:00,
68b93d03-a99c-4c8f-8eb6-73957caf3a7f,fbe891f1-1f2a-47c5-8dba-c1b790cabdd9,8343 Cedar Lane,Seattle,WA,96379,USA,2023-03-16 00:00:00,
df023407-1b13-4fd4-9023-47404a8d9498,c2be711e-b2e1-4901-a783-ea42053db82c,1163 Lincoln Avenue,Vancouver,BC,J0H 8B2,CAN,2024-03-25 00:00:00,
d9a7dbb6-d6c7-425a-a76c-d35c2409a90f,47b84a75-73df-4c76-ae41-d63dfdcef510,1062 Madison Drive,New York,NY,61276,USA,2023-08-09 00:00:00,
a8e87c99-5cda-4e66-b9be-e2cfe720d67f,3cf8d094-8f5a-4bbe-9319-d62c98cfced6,4636 Main Street,San Diego,CA,82881,USA,2023-09-03 00:00:00,
1bb2264c-b2b9-4b2f-8228-ac0c25dd292b,4e9f8274-5028-45ab-a9ea-f49c0d44c5bc,347 Pine Road,Austin,TX,26219,USA,2023-12-27 00:00:00,
c6c22c17-1608-48b5-9f33-47333a27e4ff,b3c5f6e9-21ff-4bf1-aedb-8bdffc021fe4,4466 Adams Street,Seattle,WA,84723,USA,2023-06-06 00:00:00,
88529ea1-3500-40a0-9b43-cb1721abb03c,71d82245-2cb0-4046-92b8-57e75cdb42fb,8248 Elm Street,Tokyo,Tokyo,436-7058,JPN,2023-04-10 00:00:00,
980a9755-2ff1-4e48-ab8b-fbed984a2f3f,623a5721-c5bd-473c-9e5d-92eb8fc62385,3501 Broadway,Fort Worth,TX,11336,USA,2024-04-05 00:00:00,
804dad6d-a996-4fcd-859f-57435a6aabb4,e80eba6e-dcbc-4b4b-a86b-22375677c942,5813 Second Avenue,New York,NY,48867,USA,2023-04-25 00:00:00,
74b4fb0d-56f2-4fd7-9465-5fc6e59d4714,7c02d75e-882b-4074-b580-2531aaf6ce64,2803 Park Avenue,Vancouver,BC,C4A 7F7,CAN,2024-04-16 00:00:00,
27608ceb-10ef-43cd-a8bb-836a57acb1ca,d1881587-0256-4156-8952-0c59a9a5fbef,4265 Cedar Lane,San Jose,CA,94639,USA,2024-05-05 00:00:00,
89d34574-ce36-4c54-a96a-ea14697cb86a,30e22043-9f6d-4136-aaca-9ce0a1d1f75c,1632 Lincoln Avenue,Indianapolis,IN,57355,USA,2024-01-04 00:00:00,
4c5eab47-cce0-41f1-b6fd-eefb2c049d72,ef1a519a-3617-49ac-9c32-42da99859fab,1232 Pine Road,Paris,Île-de-FRA,11942,FRA,2024-01-27 00:00:00,
a33cffd9-3a23-41b9-b6b0-bd99867ccd46,cc1b1a45-63bf-49dd-925b-ac224e956fb6,3850 Main Street,Austin,TX,39477,USA,2023-09-14 00:00:00,
7fbd8b14-75ba-48a4-9a1b-b6105cb9f3ff,f9ed304d-9191-4655-b96d-a2a6cb038136,2899 Oak Avenue,Amsterdam,Noord-Holland,6362 GE,NLD,2023-02-07 00:00:00,
523a2a38-701e-41bb-8cc5-e4004471277a,2284f95c-0df6-4659-b949-288171aae249,694 Madison Drive,Dallas,TX,61529,USA,2023-11-13 00:00:00,
0755c734-2682-4d32-beff-1e1deb363e45,b1358b16-e655-4ca7-88f3-f4c5a046074e,7705 Madison Drive,San Diego,CA,16492,USA,2024-03-03 00:00:00,
dc957dc8-cd65-4abe-8566-ed80a16ca744,2a21dded-1c09-4dad-9bd0-890691b3c604,2680 Van Buren Road,San Antonio,TX,51954,USA,2023-01-12 00:00:00,
3e97c2ff-2408-470c-90bf-4aed08687dc5,319d7212-852b-484f-b227-cec4f557546f,1322 Elm Street,Los Angeles,CA,71954,USA,2023-09-17 00:00:00,
4fb4e156-1185-408d-adc4-df518ee35115,90c359c7-013d-4873-9e0c-b4c39acb71bc,8456 Madison Drive,Seattle,WA,88635,USA,2023-11-19 00:00:00,
9fb4d550-ddfe-4414-9440-4237144daf0c,02f266a2-777f-410c-aa4a-2184c5d4816f,971 Washington Street,Toronto,ON,J5C 5E4,CAN,2023-01-12 00:00:00,
9aae8b1a-b241-4a8f-b91d-110894d74f77,80c6d3f6-7eaa-433c-90b7-0e4d36c6d1ee,6565 Madison Drive,Denver,CO,49046,USA,2023-09-17 00:00:00,
1edb3f76-af5a-46e4-af3b-bf4ce4cef589,846d90bb-1681-4631-9c2f-86158394df54,1648 Van Buren Road,Indianapolis,IN,27909,USA,2023-08-07 00:00:00,
2c5c89a0-d568-48d8-b12d-7fbf6318884e,b18b8abc-6da7-450b-933c-b879dd2cdfd4,5858 Cedar Lane,Denver,CO,84207,USA,2024-01-07 00:00:00,
29a64cb2-eba4-4474-aca4-fc4c3d350439,433c9c50-86f1-449b-83ef-7070e85d0c98,1450 Jefferson Road,Seattle,WA,29395,USA,2024-03-03 00:00:00,
84c8909d-07a9-4348-9b3d-de2a2446863e,f7664210-80d8-461b-9782-73f6cfdccbc1,5883 Jefferson Road,Berlin,Berlin,79535,DEU,2024-04-27 00:00:00,
3e298b3b-b622-4155-bd40-35cec84cebcd,fff82afb-4cbe-4734-9f33-643b196863d5,9737 Park Avenue,Melbourne,VIC,2852,AUS,2024-04-25 00:00:00,
67c03931-580e-4828-bf25-8c928993cce3,a7e6f27c-6e57-4984-b8a0-58fb59ea3ba2,939 Pine Road,Austin,TX,83488,USA,2023-10-08 00:00:00,
dca3a2f2-d7d6-48d0-8943-35dff807f05a,d0648da2-35b0-4f81-8d5c-763d6c9da604,2116 First Street,Toronto,ON,E9J 3E2,CAN,2023-05-26 00:00:00,
b859ef04-6704-4984-9e7b-6ae4f76e7516,40ed46da-3fdc-492e-94ce-a86d14d35159,8276 Washington Street,Los Angeles,CA,78729,USA,2023-03-21 00:00:00,
de4dd11a-eb5b-4b9e-bbaf-02c55176fd75,7a8fd926-7741-490e-b1be-fab692e8e6d1,139 Jefferson Road,Sydney,NSW,9101,AUS,2023-07-27 00:00:00,
8910a60c-021a-4d49-b842-18e14bda745e,ba6d438e-32f1-4e6b-9a64-aad88a361e65,9593 Broadway,New York,NY,81955,USA,2023-05-13 00:00:00,
bcdfb902-baf0-4cba-a5ca-058f94f0c8d0,7c6a4de9-d710-486e-826b-23ded781e14c,5741 Madison Drive,Tokyo,Tokyo,512-9198,JPN,2023-09-26 00:00:00,
556129aa-a9a5-416f-b579-9dfde74a9434,f7ba799b-7137-4e4c-abc1-b58780d3a60e,5643 Oak Avenue,Paris,Île-de-FRA,96939,FRA,2023-01-19 00:00:00,
c24dd1af-22ad-49f4-9216-a94bc8a7eda0,b0d5ab8e-6deb-42ed-983a-2996eb207d6d,5762 First Street,Los Angeles,CA,33693,USA,2024-03-01 00:00:00,
e09603da-b3de-4216-8f4a-948b5048bba4,b62b8d76-d02b-4c3b-80e7-24f41ac293cc,4359 Pine Road,Melbourne,VIC,4426,AUS,2023-04-16 00:00:00,
e6a7684d-cb22-4d58-905b-cc602d2aafbb,ebfa91f0-43b2-4dad-b956-77b5c651e7ab,30 Pine Road,Indianapolis,IN,43797,USA,2023-09-10 00:00:00,
331c6c75-29da-4198-bc2f-298eb41366b1,130f2061-f2d6-4cb0-a7a5-92e10e7da22e,7403 Elm Street,Melbourne,VIC,4911,AUS,2023-05-04 00:00:00,
c9c3afd9-6bc7-4bbf-882c-8fb3231bb3bc,ab18ccfb-2e49-4af2-bd93-ca16345ef8d5,4207 Broadway,Vancouver,BC,E7C 9J2,CAN,2023-12-03 00:00:00,
51ff9287-98a4-40d0-a224-ce407e516219,da0b06c3-28f6-4950-96fc-433725c1f54f,7615 Second Avenue,Melbourne,VIC,3743,AUS,2023-06-05 00:00:00,
d1d4d4fb-7b53-4542-abf4-faad69b3eb2a,d5896862-7679-4fc4-a4f8-3145f6148ab5,3986 Van Buren Road,Sydney,NSW,1691,AUS,2023-06-19 00:00:00,
7e5ebc93-4739-4e07-97ab-8ad31f3a9c45,6ada38d5-e256-4649-85bb-3a0fb13b363f,9866 Elm Street,Jacksonville,FL,10714,USA,2023-10-19 00:00:00,
4c3ca66a-e4ef-47b9-9325-3cb579d05c09,8c1f9c47-244e-4927-9203-a3e20f92b6d4,2889 Broadway,San Antonio,TX,31035,USA,2024-02-02 00:00:00,
aef4a4fe-6326-4b32-931b-67a77cc124a1,80e8ebed-9498-4c3a-b93f-10f4f7ed9edb,624 Monroe Lane,Seattle,WA,88330,USA,2024-02-06 00:00:00,
9b376049-3a26-432c-b591-b90dd53bf9f3,fedc0622-020b-467c-91c8-218cbb85b9ba,4601 Lincoln Avenue,New York,NY,78812,USA,2023-09-07 00:00:00,
ffaf3547-8e3e-46b7-b46d-6b7b2b0a94a3,d7d228db-cd37-40de-b234-1b26cd0d25bb,1959 Broadway,Portland,OR,19933,USA,2023-11-02 00:00:00,
49e9ae69-78cc-4bab-878f-73c693d347c8,cf87ded8-6185-4f6a-92a9-5de7e9bc3ab5,9626 Maple Drive,Portland,OR,52270,USA,2024-04-13 00:00:00,
3c639550-6f15-49eb-9f02-8a64fe30d3d2,87c1282d-d6f1-487a-826a-982265d70cec,7196 Elm Street,San Jose,CA,95948,USA,2024-01-30 00:00:00,
4b6d66ca-2132-42c1-8df7-3a632374e3b7,9f473c03-531d-4a93-9b6e-e4876bf460f1,9819 Park Avenue,San Diego,CA,34419,USA,2023-08-27 00:00:00,
